city,month,temperature,humidity,wind_speed,risk_score,risk_category
Patna,9,35.7,38.5,7.7,32.94,Medium
Patna,5,44.8,84.1,4.5,82.75,Severe
Thiruvananthapuram,2,37.3,46.1,0.4,45.89,Medium
Kolkata,10,39.7,36.2,6.4,47.73,Medium
Patna,6,45.2,76.3,4.1,81.9,Severe
Jaipur,11,25.4,18.9,15.9,1.77,Low
Nagpur,5,39.1,72.9,5.1,71.29,High
Thiruvananthapuram,6,41.4,50.8,2.5,70.98,High
Bhopal,5,47.5,90.2,2.0,88.71,Severe
Varanasi,10,36.6,42.3,12.1,38.15,Medium
Hyderabad,7,34.5,36.0,15.3,25.99,Medium
Chennai,6,42.2,47.4,6.9,70.85,High
Chennai,10,36.2,30.9,12.7,29.81,Medium
Bhopal,2,34.5,38.0,0.6,29.43,Medium
Lucknow,6,47.3,88.0,12.9,86.13,Severe
Hyderabad,11,38.0,36.3,2.2,41.47,Medium
Delhi,6,40.7,70.9,9.1,72.78,High
Kolkata,3,20.4,37.5,6.7,6.38,Low
Kolkata,6,41.8,45.3,6.7,66.4,High
Nagpur,12,34.5,39.3,8.8,28.73,Medium
Lucknow,4,31.1,14.9,20.3,9.36,Low
Jaipur,6,48.8,70.1,3.7,86.48,Severe
Bhopal,7,27.3,38.5,3.0,10.88,Low
Delhi,8,28.4,33.9,13.2,10.02,Low
Bhopal,4,34.5,38.8,1.1,29.75,Medium
Nagpur,5,43.4,59.9,13.9,74.1,High
Thiruvananthapuram,6,40.3,70.0,2.3,73.1,High
Bhopal,11,26.8,11.9,0.2,5.23,Low
Hyderabad,2,27.2,32.2,1.4,9.73,Low
Bengaluru,8,38.4,41.8,4.2,46.87,Medium
Jaipur,4,49.3,78.7,2.3,89.24,Severe
Chandigarh,6,44.1,70.7,5.7,78.75,Severe
Mumbai,4,36.5,36.2,8.0,34.59,Medium
Delhi,5,42.7,55.1,10.1,72.66,High
Ahmedabad,4,45.7,94.7,0.8,86.93,Severe
Varanasi,5,41.5,73.5,10.1,74.42,High
Patna,6,45.7,62.7,3.6,80.06,Severe
Varanasi,1,33.8,42.7,0.1,29.35,Medium
Hyderabad,6,27.8,28.6,2.4,9.8,Low
Patna,10,39.6,34.0,8.9,45.2,Medium
Chandigarh,4,31.2,20.5,0.6,13.92,Low
Ahmedabad,6,41.3,64.7,11.5,72.1,High
Lucknow,1,36.9,50.0,23.0,43.3,Medium
Jaipur,4,40.3,73.8,2.4,73.84,High
Bhopal,11,24.7,21.4,1.5,4.03,Low
Thiruvananthapuram,1,26.9,24.8,1.3,7.78,Low
Ahmedabad,4,28.9,19.5,6.2,9.11,Low
Hyderabad,9,21.9,29.5,2.4,5.5,Low
Lucknow,10,33.8,58.1,2.1,38.03,Medium
Chennai,1,22.6,36.0,18.7,4.08,Low
Hyderabad,5,37.3,32.9,18.0,33.97,Medium
Patna,6,40.2,51.1,5.9,64.17,High
Bengaluru,5,42.6,55.2,11.0,72.37,High
Mumbai,2,35.0,39.1,9.2,30.39,Medium
Varanasi,4,40.1,63.6,2.0,71.55,High
Ahmedabad,11,38.2,34.1,13.7,38.87,Medium
Hyderabad,2,35.5,57.2,13.9,43.61,Medium
Kolkata,1,38.3,30.9,2.0,39.14,Medium
Bhopal,3,37.7,32.4,5.6,37.23,Medium
Delhi,3,37.8,46.8,5.9,47.84,Medium
Ahmedabad,5,46.9,92.8,8.7,87.15,Severe
Chennai,6,39.3,59.2,1.2,68.61,High
Thiruvananthapuram,4,36.8,33.5,0.1,35.46,Medium
Thiruvananthapuram,4,30.5,33.0,9.3,13.85,Low
Hyderabad,4,40.5,54.6,6.7,69.6,High
Thiruvananthapuram,5,42.9,47.2,0.9,72.93,High
Hyderabad,6,42.6,45.3,0.5,71.77,High
Bhopal,6,33.7,54.4,0.2,35.54,Medium
Mumbai,1,31.5,25.6,22.7,11.74,Low
Jaipur,5,39.4,71.4,0.3,72.27,High
Delhi,1,31.8,33.8,11.5,16.95,Low
Jaipur,4,48.9,84.2,0.8,89.95,Severe
Nagpur,12,34.0,56.6,3.8,37.68,Medium
Varanasi,5,43.4,65.6,21.1,74.04,High
Chandigarh,2,29.8,35.0,4.2,13.98,Low
Hyderabad,2,35.6,46.3,1.0,38.44,Medium
Jaipur,2,33.5,51.5,3.0,32.49,Medium
Chandigarh,10,23.6,27.9,3.4,5.01,Low
Hyderabad,4,44.7,91.8,3.3,84.33,Severe
Delhi,6,21.9,14.8,0.4,2.89,Low
Patna,4,36.8,36.1,1.0,36.84,Medium
Jaipur,6,39.6,56.3,5.9,66.4,High
Kolkata,5,40.2,48.1,0.9,61.85,High
Chandigarh,6,39.0,61.6,1.3,69.45,High
Kolkata,6,41.2,57.6,20.2,69.07,High
Chandigarh,6,49.8,75.1,0.2,89.67,Severe
Kolkata,4,34.6,44.1,3.3,32.63,Medium
Thiruvananthapuram,4,40.7,75.9,18.4,72.23,High
Chennai,5,42.2,59.0,5.4,73.42,High
Thiruvananthapuram,5,43.0,53.5,0.5,74.42,High
Jaipur,2,36.4,32.2,0.2,33.27,Medium
Jaipur,6,41.5,47.1,3.8,67.28,High
Varanasi,7,26.3,30.9,9.6,6.66,Low
Jaipur,8,35.2,38.6,14.8,29.93,Medium
Hyderabad,6,37.2,32.7,0.4,36.42,Medium
Delhi,5,41.0,70.0,4.9,73.78,High
Delhi,5,44.0,63.6,3.6,77.52,Severe
Jaipur,6,45.4,57.4,0.6,79.02,Severe
Bhopal,4,47.0,65.8,2.0,83.03,Severe
Chandigarh,3,21.2,11.9,5.4,1.48,Low
Bengaluru,5,34.0,38.7,2.2,27.73,Medium
Chandigarh,3,34.1,51.5,7.3,34.3,Medium
Mumbai,11,30.0,24.8,14.6,10.53,Low
Bhopal,2,30.6,25.4,4.6,13.27,Low
Chandigarh,7,36.2,39.8,3.8,36.3,Medium
Varanasi,1,38.7,32.5,5.9,41.04,Medium
Nagpur,4,40.7,69.2,2.1,73.61,High
Kolkata,3,28.4,12.5,11.9,5.96,Low
Lucknow,5,39.7,76.7,5.0,73.03,High
Chennai,4,39.1,46.8,5.7,54.16,High
Nagpur,1,38.2,36.6,1.5,42.61,Medium
Mumbai,9,33.1,44.4,4.3,26.93,Medium
Delhi,6,42.5,76.4,20.4,74.88,High
Delhi,3,28.8,24.0,0.4,10.81,Low
Bhopal,11,24.0,33.1,0.7,6.5,Low
Delhi,4,24.9,25.6,13.6,2.85,Low
Ahmedabad,10,34.3,40.5,16.0,27.41,Medium
Chandigarh,6,44.8,79.9,1.1,82.48,Severe
Nagpur,5,40.2,53.9,9.2,66.69,High
Thiruvananthapuram,4,22.8,13.5,1.1,2.52,Low
Kolkata,4,36.5,56.8,16.5,47.94,Medium
Chandigarh,1,25.5,33.4,19.3,4.26,Low
Nagpur,7,24.9,27.2,9.8,3.81,Low
Varanasi,3,39.0,44.3,30.0,47.4,Medium
Varanasi,6,40.2,70.6,21.8,69.81,High
Bengaluru,2,33.7,49.9,2.0,32.56,Medium
Nagpur,6,36.9,51.3,0.7,48.05,Medium
Jaipur,3,31.4,16.8,12.7,11.48,Low
Patna,4,47.9,64.7,0.1,84.56,Severe
Bhopal,8,39.0,37.7,2.9,46.51,Medium
Bhopal,4,40.3,60.4,0.1,71.54,High
Bhopal,9,35.6,41.9,10.3,34.12,Medium
Hyderabad,4,49.8,65.2,8.3,86.34,Severe
Jaipur,4,28.7,25.8,1.4,10.85,Low
Kolkata,1,37.7,32.2,1.8,37.74,Medium
Chandigarh,9,37.7,36.9,9.4,39.48,Medium
Jaipur,12,36.8,34.6,4.2,35.41,Medium
Patna,6,23.8,28.2,0.9,5.49,Low
Bhopal,6,24.3,12.1,4.4,1.69,Low
Bhopal,5,49.7,83.0,4.2,90.42,Severe
Mumbai,9,35.8,36.5,2.8,33.01,Medium
Chandigarh,3,35.7,37.3,15.5,30.96,Medium
Delhi,5,44.5,59.3,8.2,76.69,Severe
Lucknow,6,41.8,59.4,3.5,73.18,High
Chandigarh,5,40.2,54.1,8.3,67.07,High
Hyderabad,6,30.0,39.5,4.5,15.15,Low
Thiruvananthapuram,7,37.9,45.1,1.1,47.74,Medium
Thiruvananthapuram,5,39.2,67.8,4.6,70.51,High
Bhopal,8,38.5,41.0,1.7,47.1,Medium
Kolkata,5,49.0,83.2,9.7,88.42,Severe
Chennai,12,28.9,15.1,1.3,9.04,Low
Hyderabad,5,36.9,44.0,6.4,41.56,Medium
Mumbai,4,22.9,30.5,5.6,5.17,Low
Thiruvananthapuram,8,34.5,31.9,5.1,25.8,Medium
Nagpur,6,34.1,37.5,2.5,27.45,Medium
Lucknow,10,21.1,20.1,4.4,3.29,Low
Nagpur,5,48.6,68.9,2.3,86.16,Severe
Bengaluru,12,38.6,31.5,5.5,40.06,Medium
Thiruvananthapuram,6,35.3,45.8,6.8,35.9,Medium
Chandigarh,4,26.7,10.9,14.3,2.52,Low
Thiruvananthapuram,6,44.9,63.4,0.9,79.37,Severe
Varanasi,4,33.2,50.5,10.9,29.39,Medium
Varanasi,4,42.2,50.3,10.4,70.85,High
Chandigarh,6,39.1,51.9,3.0,59.47,High
Chennai,9,34.8,38.1,3.2,30.13,Medium
Lucknow,4,30.4,11.9,18.7,7.9,Low
Chandigarh,6,37.4,46.2,15.7,43.87,Medium
Delhi,5,49.4,90.9,0.7,92.1,Severe
Chandigarh,5,45.6,58.8,2.7,79.27,Severe
Varanasi,2,30.9,15.7,10.3,10.86,Low
Varanasi,12,31.5,15.9,18.1,10.56,Low
Bhopal,6,40.5,54.0,5.0,69.26,High
Delhi,3,22.7,12.2,5.5,1.52,Low
Nagpur,3,37.6,33.6,1.2,38.32,Medium
Ahmedabad,2,33.3,38.0,0.3,25.29,Medium
Kolkata,1,20.2,23.0,0.2,4.57,Low
Nagpur,5,22.2,20.9,2.4,3.78,Low
Hyderabad,1,34.9,37.6,22.3,27.05,Medium
Mumbai,4,43.1,56.6,8.2,73.91,High
Chandigarh,5,44.0,62.0,18.0,74.8,High
Lucknow,9,22.3,31.5,6.5,5.22,Low
Varanasi,4,40.5,57.0,4.5,70.45,High
Delhi,4,45.0,70.7,5.2,80.27,Severe
Chandigarh,6,40.2,55.2,1.0,69.53,High
Mumbai,5,30.3,19.1,1.3,12.08,Low
Patna,4,39.1,60.4,10.3,67.22,High
Chennai,11,26.0,37.3,7.6,7.79,Low
Patna,4,45.5,68.8,3.0,81.06,Severe
Thiruvananthapuram,5,44.3,68.1,3.9,78.85,Severe
Lucknow,6,41.8,47.9,2.1,70.13,High
Nagpur,10,35.7,53.1,7.4,42.57,Medium
Bengaluru,4,44.3,56.2,18.2,74.09,High
Thiruvananthapuram,5,38.8,33.8,14.0,40.98,Medium
Patna,4,49.3,80.4,3.3,89.41,Severe
Ahmedabad,3,36.3,54.7,1.9,47.63,Medium
Lucknow,1,21.6,10.9,8.4,0.78,Low
Nagpur,9,23.4,12.7,2.3,2.16,Low
Varanasi,5,27.6,24.1,3.5,8.4,Low
Bhopal,4,49.3,76.1,0.3,89.05,Severe
Ahmedabad,10,36.1,53.9,4.8,45.53,Medium
Bhopal,7,20.4,11.6,10.8,0.52,Low
Mumbai,7,27.4,20.9,13.6,5.75,Low
Ahmedabad,6,49.2,80.9,4.8,89.1,Severe
Bhopal,11,35.4,34.0,1.9,30.39,Medium
Mumbai,6,43.3,47.4,12.0,71.76,High
Varanasi,4,35.7,55.9,15.9,43.27,Medium
Thiruvananthapuram,3,21.2,18.2,10.2,1.94,Low
Bhopal,1,20.1,16.4,6.5,2.2,Low
Hyderabad,10,29.1,11.1,8.2,7.41,Low
Nagpur,4,44.7,87.2,1.1,83.78,Severe
Mumbai,4,40.8,53.4,13.0,68.79,High
Lucknow,6,45.2,65.4,0.6,80.3,Severe
Bhopal,5,45.3,94.4,3.8,85.73,Severe
Ahmedabad,4,39.6,45.8,15.4,54.1,High
Bhopal,6,39.9,59.8,0.6,70.7,High
Jaipur,5,41.1,48.6,12.6,65.3,High
Thiruvananthapuram,10,27.4,35.3,0.6,10.8,Low
Varanasi,5,42.0,50.3,3.2,71.73,High
Delhi,9,36.4,56.2,7.5,48.43,Medium
Chennai,12,35.8,58.5,16.7,45.69,Medium
Ahmedabad,1,36.2,58.3,13.1,48.21,Medium
Ahmedabad,4,41.4,45.1,4.9,64.36,High
Bhopal,5,40.6,54.3,1.5,70.57,High
Bhopal,5,36.4,44.7,7.7,39.67,Medium
Kolkata,7,24.7,38.4,0.9,7.53,Low
Ahmedabad,12,27.3,35.0,7.4,9.45,Low
Kolkata,4,49.7,59.1,4.7,85.56,Severe
Ahmedabad,11,28.2,12.8,0.2,7.65,Low
Bengaluru,10,33.5,50.4,1.2,32.16,Medium
Nagpur,4,29.6,21.2,3.6,11.0,Low
Patna,6,49.7,74.2,0.3,89.31,Severe
Delhi,6,33.2,44.0,6.2,26.78,Medium
Varanasi,2,22.9,19.2,4.0,3.17,Low
Hyderabad,4,39.2,65.6,9.0,69.34,High
Chennai,12,35.4,37.5,5.4,31.64,Medium
Varanasi,5,41.6,69.4,13.9,73.12,High
Varanasi,11,35.3,45.7,5.3,36.08,Medium
Hyderabad,2,24.0,19.5,0.7,3.78,Low
Bengaluru,2,34.5,56.5,0.5,40.49,Medium
Lucknow,6,37.0,42.0,22.9,37.83,Medium
Kolkata,6,21.3,35.3,5.7,6.11,Low
Lucknow,2,37.0,34.6,2.6,36.43,Medium
Ahmedabad,6,42.9,56.2,3.3,74.33,High
Varanasi,4,41.0,77.3,30.0,71.06,High
Ahmedabad,6,37.2,38.8,0.1,40.28,Medium
Ahmedabad,4,25.9,23.3,2.4,5.7,Low
Kolkata,6,49.7,77.4,3.3,89.45,Severe
Ahmedabad,11,20.9,38.5,2.1,7.35,Low
Ahmedabad,10,21.3,39.4,2.9,7.4,Low
Chennai,5,41.6,61.8,1.3,73.7,High
Bengaluru,8,34.9,38.5,0.8,31.1,Medium
Ahmedabad,8,37.1,30.4,0.2,34.78,Medium
Varanasi,11,24.5,25.7,0.4,5.07,Low
Bengaluru,1,39.3,41.6,9.1,49.96,Medium
Lucknow,8,21.8,18.9,0.6,3.68,Low
Hyderabad,6,41.9,52.5,6.0,71.54,High
Delhi,4,39.6,74.4,3.3,72.69,High
Thiruvananthapuram,10,35.4,42.0,13.5,32.86,Medium
Lucknow,5,45.3,86.5,3.6,84.18,Severe
Mumbai,5,39.9,63.6,2.9,71.08,High
Mumbai,10,22.7,34.7,2.5,6.52,Low
Delhi,6,43.2,49.8,1.8,73.78,High
Varanasi,9,35.8,41.8,2.2,36.21,Medium
Lucknow,4,28.1,28.8,2.3,10.34,Low
Hyderabad,11,33.1,44.5,2.4,27.29,Medium
Thiruvananthapuram,12,34.0,34.7,6.9,25.08,Medium
Lucknow,6,46.1,92.9,4.1,86.66,Severe
Ahmedabad,6,39.5,77.2,3.6,73.04,High
Varanasi,6,21.9,11.9,0.8,2.25,Low
Lucknow,5,44.2,78.5,1.3,81.2,Severe
Varanasi,6,46.8,84.8,0.0,86.84,Severe
Chennai,1,21.3,22.7,3.6,3.94,Low
Mumbai,5,49.7,74.2,3.4,88.79,Severe
Delhi,3,25.6,39.4,4.0,8.17,Low
Hyderabad,6,42.5,55.7,4.6,73.37,High
Jaipur,7,38.0,33.8,0.3,40.13,Medium
Thiruvananthapuram,2,33.1,44.4,3.2,27.11,Medium
Bhopal,5,42.2,62.8,0.7,74.96,High
Varanasi,5,39.7,68.8,9.1,70.76,High
Ahmedabad,5,40.2,45.7,6.3,58.54,High
Chandigarh,5,40.3,63.3,6.7,71.02,High
Delhi,6,46.0,77.9,4.3,83.46,Severe
Jaipur,8,37.6,38.7,1.8,41.56,Medium
Hyderabad,8,33.6,58.8,9.9,36.26,Medium
Chennai,6,39.7,73.6,8.8,71.77,High
Bengaluru,5,29.8,36.9,11.5,13.14,Low
Ahmedabad,5,34.3,52.8,0.6,37.1,Medium
Bhopal,7,37.4,45.4,7.4,44.64,Medium
Bengaluru,5,34.0,47.7,13.7,30.57,Medium
Delhi,6,43.7,46.6,1.5,73.99,High
Kolkata,5,24.5,26.6,9.8,3.69,Low
Mumbai,5,35.0,41.7,0.0,33.37,Medium
Chandigarh,6,42.1,46.6,2.7,70.18,High
Hyderabad,10,21.4,22.1,8.0,3.09,Low
Chennai,9,21.7,13.6,2.2,2.35,Low
Nagpur,6,39.9,54.0,21.8,62.97,High
Chennai,7,35.0,46.9,0.6,36.37,Medium
Thiruvananthapuram,11,31.4,35.0,2.7,17.64,Low
Thiruvananthapuram,5,40.4,50.6,1.4,65.49,High
Patna,6,40.9,59.8,6.8,71.27,High
Delhi,1,27.7,39.4,5.6,11.27,Low
Kolkata,3,28.3,12.3,1.1,7.56,Low
Bengaluru,6,31.6,17.5,0.9,13.91,Low
Delhi,5,44.9,51.9,16.2,74.52,High
Lucknow,8,35.8,32.3,7.9,29.93,Medium
Chennai,5,45.2,65.7,5.2,79.59,Severe
Delhi,6,39.8,48.2,6.5,58.92,High
Thiruvananthapuram,12,34.8,38.0,3.1,30.09,Medium
Bhopal,4,46.5,80.0,6.2,84.37,Severe
Chennai,5,39.6,30.6,3.5,43.62,Medium
Bhopal,9,24.0,36.0,14.8,4.73,Low
Jaipur,5,34.1,38.8,6.8,27.37,Medium
Ahmedabad,6,42.0,64.0,9.9,73.35,High
Patna,5,41.7,65.1,30.0,69.74,High
Thiruvananthapuram,6,43.0,64.5,10.5,74.95,High
Thiruvananthapuram,4,35.1,44.9,4.2,34.95,Medium
Hyderabad,4,48.0,65.4,3.0,84.38,Severe
Ahmedabad,6,30.6,37.2,28.6,11.7,Low
Delhi,5,42.6,59.6,9.3,73.53,High
Bhopal,4,40.6,50.3,3.0,66.01,High
Delhi,6,36.4,51.9,3.5,45.64,Medium
Hyderabad,5,40.8,67.3,18.5,70.66,High
Varanasi,8,35.4,44.9,3.5,36.29,Medium
Chandigarh,4,35.7,46.7,5.2,38.44,Medium
Lucknow,4,41.6,48.0,3.8,68.85,High
Bengaluru,6,46.9,71.3,0.3,84.25,Severe
Mumbai,7,37.1,48.6,2.0,46.64,Medium
Lucknow,7,20.7,22.6,3.7,3.9,Low
Bhopal,4,40.5,55.6,0.8,70.79,High
Nagpur,2,30.3,20.7,8.5,11.2,Low
Jaipur,4,48.5,59.0,6.3,83.35,Severe
Jaipur,11,31.4,17.6,2.7,13.31,Low
Thiruvananthapuram,4,35.9,39.3,2.1,35.11,Medium
Mumbai,6,40.9,79.5,11.6,74.41,High
Patna,5,30.7,30.7,2.0,14.93,Low
Kolkata,3,27.9,39.9,3.6,12.02,Low
Chennai,1,38.1,35.6,14.4,39.36,Medium
Mumbai,1,35.8,43.8,0.1,37.81,Medium
Thiruvananthapuram,2,34.8,32.9,5.7,27.15,Medium
Varanasi,6,40.9,52.2,9.6,68.75,High
Chennai,6,39.7,52.1,2.2,63.08,High
Bhopal,4,47.6,80.7,2.6,86.87,Severe
Hyderabad,12,34.3,42.2,2.6,30.54,Medium
Patna,4,45.8,61.2,3.3,79.97,Severe
Lucknow,4,45.2,59.4,1.2,79.0,Severe
Delhi,1,37.0,30.3,1.8,34.11,Medium
Thiruvananthapuram,12,36.0,55.4,6.7,45.89,Medium
Nagpur,9,36.5,30.5,2.4,32.36,Medium
Hyderabad,7,37.6,31.2,7.7,35.79,Medium
Bhopal,5,44.9,73.5,1.0,81.37,Severe
Delhi,4,44.2,46.0,2.9,74.44,High
Chandigarh,4,38.8,33.1,1.5,42.57,Medium
Thiruvananthapuram,6,41.6,62.7,2.7,73.65,High
Patna,5,44.2,77.5,0.4,81.15,Severe
Mumbai,4,40.1,51.2,0.5,64.62,High
Thiruvananthapuram,6,39.6,66.9,2.0,71.41,High
Lucknow,9,34.5,46.1,10.8,32.14,Medium
Varanasi,4,40.9,65.3,0.4,73.43,High
Chennai,11,35.3,31.3,4.1,28.36,Medium
Chandigarh,6,40.6,74.2,1.6,74.53,High
Bengaluru,4,40.8,75.7,3.4,74.85,High
Jaipur,3,33.1,55.0,1.2,33.14,Medium
Hyderabad,11,21.8,24.6,0.8,4.79,Low
Chennai,6,25.9,37.7,0.1,8.96,Low
Lucknow,6,39.1,52.9,21.4,57.4,High
Ahmedabad,6,41.5,67.5,1.9,74.58,High
Ahmedabad,4,44.9,73.3,6.9,80.35,Severe
Ahmedabad,6,42.5,59.3,14.3,72.48,High
Thiruvananthapuram,1,25.5,21.1,0.8,4.89,Low
Nagpur,6,34.3,31.2,0.2,25.66,Medium
Varanasi,9,29.8,26.2,7.4,11.69,Low
Varanasi,8,23.0,19.2,4.9,3.02,Low
Kolkata,10,35.2,58.9,6.2,44.7,Medium
Kolkata,11,31.2,30.3,2.2,15.61,Low
Chandigarh,10,38.7,39.6,1.1,46.99,Medium
Mumbai,4,29.1,23.4,5.4,10.34,Low
Bhopal,9,39.1,32.2,12.5,41.29,Medium
Lucknow,11,23.4,38.5,13.3,5.48,Low
Lucknow,4,31.3,16.6,7.8,12.1,Low
Jaipur,4,47.7,88.1,2.1,88.59,Severe
Jaipur,6,40.6,67.2,1.8,73.1,High
Thiruvananthapuram,2,20.2,33.4,5.6,5.75,Low
Lucknow,4,31.8,30.9,4.6,17.1,Low
Varanasi,4,48.9,61.3,11.3,83.62,Severe
Hyderabad,6,49.5,56.8,4.0,84.89,Severe
Mumbai,5,29.9,35.5,1.4,14.71,Low
Ahmedabad,6,47.6,85.2,3.9,87.55,Severe
Mumbai,4,46.2,80.9,1.9,84.78,Severe
Bengaluru,6,40.5,75.6,4.0,74.25,High
Chennai,1,26.7,14.4,0.6,5.5,Low
Chennai,11,25.4,17.1,0.3,4.01,Low
Nagpur,6,20.1,10.7,4.5,1.39,Low
Nagpur,4,41.5,50.3,2.4,71.06,High
Ahmedabad,5,42.2,52.0,10.0,71.25,High
Thiruvananthapuram,10,34.0,53.8,5.5,35.6,Medium
Chennai,4,33.2,59.1,15.5,33.68,Medium
Kolkata,5,41.0,75.5,4.7,74.92,High
Kolkata,8,36.7,37.7,6.8,36.47,Medium
Varanasi,1,30.0,25.1,0.1,13.0,Low
Hyderabad,6,42.3,58.1,2.8,73.83,High
Kolkata,3,20.3,29.4,6.1,4.86,Low
Hyderabad,6,42.6,58.6,5.4,73.98,High
Nagpur,6,43.5,51.0,6.0,73.8,High
Thiruvananthapuram,4,41.5,54.2,5.7,71.29,High
Chandigarh,10,23.8,26.1,11.0,3.39,Low
Varanasi,2,33.7,48.0,12.4,29.75,Medium
Thiruvananthapuram,8,33.2,59.5,12.0,34.51,Medium
Bhopal,10,28.7,20.8,0.5,10.0,Low
Patna,3,23.9,30.3,5.4,5.16,Low
Ahmedabad,12,34.3,55.7,12.9,36.95,Medium
Patna,4,44.1,80.5,2.3,81.28,Severe
Ahmedabad,4,40.9,58.0,10.7,70.26,High
Kolkata,7,35.3,55.0,8.6,41.86,Medium
Chennai,4,39.4,76.1,16.0,70.59,High
Bengaluru,5,41.3,65.7,0.9,74.07,High
Lucknow,5,36.3,56.6,2.7,49.04,Medium
Patna,2,27.8,36.2,0.0,11.72,Low
Varanasi,9,37.4,44.5,3.1,44.67,Medium
Jaipur,11,38.3,30.7,10.2,37.65,Medium
Thiruvananthapuram,2,26.9,29.8,1.7,8.72,Low
Kolkata,10,36.3,56.3,3.5,48.66,Medium
Bhopal,6,45.8,70.2,4.8,81.52,Severe
Nagpur,6,40.6,59.0,5.4,70.86,High
Hyderabad,12,28.4,32.6,3.8,11.33,Low
Thiruvananthapuram,6,42.6,47.0,5.0,71.73,High
Lucknow,5,25.4,33.3,1.5,7.05,Low
Chennai,5,34.1,58.7,9.1,38.68,Medium
Varanasi,9,30.7,27.8,6.8,13.55,Low
Kolkata,5,40.8,64.0,8.1,71.73,High
Chennai,7,33.6,42.9,1.2,28.53,Medium
Kolkata,12,39.0,43.0,8.5,49.87,Medium
Delhi,6,45.7,56.6,0.0,79.44,Severe
Jaipur,4,42.9,54.8,25.8,70.3,High
Nagpur,12,35.2,55.5,5.5,42.27,Medium
Mumbai,3,35.2,33.2,0.1,29.6,Medium
Bengaluru,6,29.5,23.4,9.6,10.28,Low
Nagpur,10,36.4,39.4,0.9,37.33,Medium
Bengaluru,10,38.8,32.2,7.0,41.05,Medium
Bengaluru,5,32.0,26.7,8.8,15.62,Low
Patna,4,42.5,50.3,1.1,72.88,High
Kolkata,6,41.2,59.8,24.3,68.83,High
Bhopal,4,47.3,64.0,3.0,82.98,Severe
Ahmedabad,12,36.3,55.1,6.8,47.14,Medium
Lucknow,2,20.6,36.7,5.2,6.47,Low
Hyderabad,4,38.6,36.1,19.2,40.93,Medium
Lucknow,1,20.2,36.2,16.1,4.56,Low
Kolkata,8,20.8,39.8,18.1,4.94,Low
Mumbai,5,28.6,34.5,1.2,12.46,Low
Chennai,6,46.5,84.3,1.0,86.09,Severe
Ahmedabad,7,20.5,20.3,6.0,3.06,Low
Delhi,5,44.5,60.1,6.7,77.1,Severe
Lucknow,7,21.5,30.6,3.4,5.55,Low
Hyderabad,6,39.9,48.9,3.7,60.62,High
Varanasi,6,46.7,90.9,1.1,87.72,Severe
Jaipur,9,27.6,32.2,5.7,9.65,Low
Thiruvananthapuram,11,36.3,59.7,13.2,49.91,Medium
Thiruvananthapuram,5,47.4,85.3,1.5,87.65,Severe
Ahmedabad,7,23.8,16.7,0.4,3.27,Low
Kolkata,8,37.6,43.2,6.7,43.98,Medium
Lucknow,1,33.8,42.8,0.6,29.32,Medium
Thiruvananthapuram,9,23.9,32.7,3.0,6.04,Low
Lucknow,7,25.1,21.8,2.1,4.17,Low
Lucknow,6,45.7,50.4,25.5,73.95,High
Patna,4,49.5,80.1,1.6,89.95,Severe
Patna,10,20.1,24.0,5.1,3.95,Low
Lucknow,4,41.3,45.5,11.1,63.23,High
Jaipur,5,45.3,67.0,10.2,79.18,Severe
Ahmedabad,3,24.9,17.2,6.7,2.32,Low
Bengaluru,10,26.9,18.2,4.8,5.88,Low
Patna,4,43.0,45.7,7.5,71.69,High
Chandigarh,4,37.0,32.8,3.4,35.24,Medium
Mumbai,3,27.1,10.3,6.1,4.4,Low
Mumbai,6,42.1,56.4,0.7,73.52,High
Delhi,12,33.8,48.5,3.5,31.92,Medium
Kolkata,3,20.7,12.1,5.1,1.57,Low
Varanasi,4,39.7,68.1,5.0,71.31,High
Varanasi,6,47.3,71.5,0.6,84.88,Severe
Kolkata,4,21.9,27.2,9.8,3.81,Low
Ahmedabad,6,46.6,95.0,2.2,88.19,Severe
Jaipur,1,34.9,41.5,7.9,31.56,Medium
Kolkata,6,48.1,80.8,3.8,87.49,Severe
Hyderabad,4,49.1,70.9,2.5,87.32,Severe
Patna,4,45.9,57.5,3.6,79.34,Severe
Varanasi,5,21.2,33.0,20.3,3.22,Low
Ahmedabad,8,34.3,48.5,3.1,34.02,Medium
Bhopal,6,41.2,49.9,2.9,68.94,High
Jaipur,1,23.3,32.8,7.7,5.28,Low
Thiruvananthapuram,5,47.9,66.8,0.8,84.87,Severe
Thiruvananthapuram,8,30.8,12.4,4.5,11.01,Low
Lucknow,6,43.5,52.0,3.0,74.5,High
Kolkata,2,24.9,30.4,0.4,6.01,Low
Kolkata,6,43.3,49.8,0.2,74.21,High
Ahmedabad,5,41.9,69.2,11.2,74.01,High
Hyderabad,4,37.4,50.2,6.8,48.57,Medium
Bengaluru,6,39.3,50.5,6.1,58.64,High
Kolkata,4,48.7,58.0,1.2,84.32,Severe
Mumbai,6,33.3,43.9,3.3,27.58,Medium
Bengaluru,11,39.9,30.6,7.2,44.17,Medium
Chennai,12,24.3,38.7,6.8,6.61,Low
Delhi,1,38.4,46.1,9.6,49.49,Medium
Jaipur,4,42.7,51.2,6.0,72.56,High
Chennai,11,32.0,20.5,8.7,13.86,Low
Varanasi,5,41.4,46.7,12.0,64.92,High
